state,year,pctblack_10plus,pctblack_under10,pctblack_prisonpop,pctblack_statepop,rri_10plus,rri_under10,rri_statepop,numwomen_10plus,numwomen_under10,numwomen_prisonpop,pctwomen_10plus,los_mean_notviol,los_mean_violent,los_mean_all,los_90thpct_notviol,los_90thpct_violent,los_90thpct_all,yrendpop_notviol,yrendpop_violent,yrendpop_all,los_0_2_count,los_2_5_count,los_5_10_count,los_10_15_count,los_15_20_count,los_20_25_count,los_25plus_count,los_10plus_count,los_0_2_pct,los_2_5_pct,los_5_10_pct,los_10_15_pct,los_15_20_pct,los_20_25_pct,los_25plus_pct,los_10plus_pct,los_meantop10,los_meanbottom90
DE,2014,0.63100135,0.55485815,0.56663835,0.22287941,2.8311334,2.4894993,2.5423539,13,281,294,0.044217687,2.3496339,7.419693,4.6565676,6.0424366,16.873375,13.377139,2586,2055,4712,2327,996,660,410,148,91,80,729,0.49384549,0.21137521,0.14006791,0.087011881,0.031409167,0.019312395,0.016977929,0.15471138,19.341751,3.0371835
FL,2000,0.55936539,0.53923482,0.5413909,0.152014,3.6796966,3.5472708,3.5614541,150,4083,4233,0.035435863,2.3874316,5.6706276,4.0837898,6.9596167,13.798768,10.212183,34146,38109,72975,36905,17068,11186,4115,1694,1045,962,7816,0.50572115,0.23388831,0.15328537,0.056389175,0.023213429,0.014319972,0.013182597,0.10710517,16.976748,2.6548371
FL,2001,0.57146049,0.53187501,0.53666544,0.15334953,3.7265224,3.4683836,3.4996223,190,4212,4402,0.043162201,2.3825507,5.8610253,4.1646628,5.8754277,14.212183,10.874743,34458,38410,74007,37238,17773,10040,5088,1660,1112,1096,8956,0.50316864,0.24015296,0.13566284,0.068750255,0.02243031,0.015025605,0.01480941,0.12101558,17.644201,2.700299
FL,2002,0.56906706,0.52294552,0.52877015,0.15446551,3.6841044,3.3855164,3.4232247,205,4487,4692,0.043691389,2.352458,6.0018978,4.1865153,5.544148,14.543464,11.293634,36123,39032,76642,38287,18756,9920,5637,1533,1294,1215,9679,0.49955639,0.24472222,0.12943295,0.073549747,0.020002088,0.016883694,0.015852926,0.12628846,17.981058,2.670258
FL,2003,0.56968433,0.51523829,0.52201134,0.15558109,3.6616554,3.3117025,3.3552365,214,4957,5171,0.041384645,2.2915657,6.0533695,4.1489415,5.4620123,14.710472,11.542779,38810,40435,80981,41461,19051,10395,5852,1545,1354,1323,10074,0.51198429,0.23525271,0.12836345,0.072263867,0.019078549,0.016719971,0.016337166,0.12439955,18.242844,2.6014302
FL,2004,0.56790483,0.50760299,0.51501924,0.15654357,3.627775,3.2425668,3.2899418,211,5394,5605,0.03764496,2.2881193,6.1790547,4.1942115,5.4647503,15.126626,11.712525,40554,41580,84059,43078,19576,11067,5675,1865,1350,1448,10338,0.5124734,0.23288405,0.13165753,0.067512102,0.022186797,0.016060147,0.017225996,0.12298504,18.593885,2.6041605
FL,2005,0.56385428,0.49840656,0.50631034,0.1578124,3.5729401,3.1582217,3.2083051,213,5747,5960,0.035738256,2.3123574,6.2861738,4.2712111,5.6290212,15.63039,11.797399,41615,42865,86366,43478,20474,11984,5053,2432,1356,1589,10430,0.5034157,0.23706087,0.1387583,0.05850682,0.028159229,0.015700623,0.018398443,0.12076511,19.005898,2.6392033
FL,2006,0.56483597,0.49389559,0.50250697,0.15945399,3.5423131,3.0974176,3.151423,224,6053,6277,0.035685837,2.2882354,6.4715242,4.3179564,5.6290212,16.210815,11.797399,44355,43928,90148,45782,20633,12790,4842,2982,1353,1766,10943,0.50785375,0.22887918,0.1418778,0.053711675,0.033078935,0.015008653,0.019590007,0.12138927,19.360853,2.6536899
FL,2007,0.56331503,0.4929378,0.50157392,0.16065463,3.5063727,3.0683074,3.1220632,238,6452,6690,0.035575487,2.27933,6.5590525,4.331089,5.6290212,16.711842,11.627652,47494,45649,94987,48845,21059,13427,5010,3354,1259,2033,11656,0.51422828,0.22170402,0.14135619,0.052744061,0.035310093,0.013254445,0.021402929,0.12271153,19.600548,2.6457279
FL,2008,0.55936295,0.48935634,0.49808863,0.16205174,3.4517553,3.0197537,3.0736396,273,6757,7030,0.03883357,2.2964377,6.5981984,4.3561907,5.6317592,17.045858,11.63039,50448,47675,99667,51832,21262,14141,5426,3563,1259,2184,12432,0.52005178,0.21333039,0.14188246,0.054441288,0.035749044,0.012632065,0.02191297,0.12473537,19.790365,2.6601315
FL,2009,0.5557906,0.48916408,0.49783269,0.16317011,3.4062035,2.9978778,3.0510042,298,6763,7061,0.042203654,2.4037061,6.7004614,4.4923682,5.79603,17.377138,11.874059,51089,49346,101739,51439,22612,14451,5952,3562,1431,2292,13237,0.50559765,0.22225499,0.14203992,0.058502641,0.035011157,0.014065403,0.022528235,0.13010743,20.126415,2.763387
FL,2010,0.55375355,0.48061508,0.49064612,0.16405565,3.3754008,2.9295857,2.9907298,328,6985,7313,0.044851635,2.5306571,6.8736153,4.6640892,6.0424366,17.711157,12.29295,51279,50494,102952,49604,24448,14780,6653,3269,1777,2421,14120,0.48181677,0.23746988,0.14356205,0.06462235,0.031752661,0.017260471,0.023515813,0.1371513,20.645948,2.90311
FL,2011,0.55215424,0.47321993,0.48470929,0.16585714,3.3290954,2.853178,2.9224505,345,6789,7134,0.048359968,2.6660991,7.1095071,4.8739543,6.3764544,18.124573,12.796715,50327,50545,101892,46835,25345,14881,7093,3125,2054,2559,14831,0.45965335,0.24874377,0.14604679,0.06961292,0.030669728,0.0201586,0.025114827,0.14555608,21.228561,3.0712695
FL,2012,0.54883689,0.47108653,0.48310456,0.16697383,3.2869635,2.8213196,2.893295,368,6607,6975,0.052759856,2.8419731,7.2776299,5.1044497,6.7980833,18.546202,13.379877,48386,51335,100678,44534,25128,15454,7332,3254,2277,2699,15562,0.44234094,0.24958779,0.15349928,0.072826236,0.032320864,0.022616658,0.02680824,0.154572,21.855555,3.2474873
FL,2013,0.54657584,0.46968967,0.48203814,0.16753688,3.2624209,2.8035002,2.8772061,395,6843,7238,0.054573085,2.8774829,7.4297667,5.2092671,7.0444899,18.959618,13.711157,48657,51977,101465,45086,24127,15956,7579,3512,2363,2842,16296,0.44435027,0.23778643,0.1572562,0.074695706,0.03461292,0.023288818,0.028009659,0.1606071,22.319984,3.3083887
FL,2014,0.54420269,0.4650045,0.47828999,0.16801018,3.2391055,2.7677164,2.8467917,414,6789,7203,0.057476051,2.9613674,7.6334486,5.3868937,7.3785081,19.378508,14.291581,47678,51876,100000,43912,22960,16353,7605,3766,2361,3043,16775,0.43911999,0.2296,0.16353001,0.076049998,0.037659999,0.02361,0.03043,0.16775,22.974144,3.4407852
GA,2000,0.61024433,0.66079229,0.65690207,0.28986096,2.1053002,2.2796872,2.2662661,99,2601,2700,0.036666665,2.3121321,5.14358,3.8759387,4.3778234,11.293634,8.7118416,18973,24683,44139,21752,11955,7035,1951,759,276,411,3397,0.49280682,0.2708489,0.15938286,0.044201273,0.017195677,0.006252973,0.009311494,0.07696142,16.466545,2.4896133
GA,2001,0.61763948,0.65718544,0.65385282,0.29122132,2.1208594,2.2566528,2.2452092,113,2734,2847,0.039690904,2.4006124,5.3976693,4.0572648,4.5448322,11.712525,9.2101297,19536,25900,46148,21279,13177,7803,2247,873,322,447,3889,0.46110341,0.28553784,0.16908641,0.048691168,0.018917397,0.006977551,0.009686227,0.08427234,16.959499,2.6446388
GA,2002,0.62608308,0.64134628,0.63989341,0.29273966,2.1387026,2.1908417,2.1858788,120,2970,3090,0.038834952,2.4227498,5.6551623,4.2333937,4.7118411,12.377824,9.79603,19741,26812,47286,21774,12577,8434,2613,1011,392,485,4501,0.46047455,0.26597723,0.17836146,0.055259485,0.021380536,0.00828998,0.010256736,0.095186733,17.578369,2.7741339
GA,2003,0.63800198,0.63434678,0.63474208,0.29416293,2.1688728,2.1564472,2.1577909,145,2996,3141,0.046163641,2.433991,5.9400096,4.4531054,4.7967148,13.043121,10.461328,19050,27460,47205,21267,12099,8734,2980,1115,479,531,5105,0.4505243,0.2563076,0.18502277,0.063128904,0.02362038,0.01014723,0.011248808,0.10814533,18.338211,2.9228342
GA,2004,0.63572681,0.62582666,0.62699944,0.29610643,2.1469538,2.1135194,2.11748,170,2790,2960,0.057432432,2.3393607,6.1104636,4.5463037,4.7967148,13.546885,10.959617,19218,28401,48201,22257,11075,9159,3315,1273,541,581,5710,0.4617539,0.22976702,0.19001681,0.068774506,0.026410241,0.011223833,0.012053692,0.11846227,18.923546,2.9624825
GA,2005,0.63966024,0.6158427,0.61879146,0.29801089,2.1464324,2.0665107,2.0764055,181,2728,2909,0.062220693,2.2612381,6.2731962,4.6123519,4.3778234,13.960301,11.378508,19981,29071,49448,23600,10643,9083,3453,1433,612,624,6122,0.47726905,0.2152362,0.18368791,0.069830932,0.028979938,0.012376638,0.012619318,0.12380683,19.402018,2.9866872
GA,2006,0.64585853,0.60509694,0.61017042,0.30135706,2.143167,2.0079069,2.0247424,196,3355,3551,0.055195719,2.0899477,6.3023033,4.4707651,3.874059,14.291581,11.378508,22721,30103,53154,26973,10803,8762,3694,1581,662,679,6616,0.50745004,0.20323965,0.16484179,0.069496185,0.029743763,0.012454377,0.012774203,0.12446853,19.446449,2.8250065
GA,2007,0.65469652,0.60366172,0.61025053,0.30378905,2.1551025,1.9871082,2.0087969,209,3382,3591,0.05820106,2.0867331,6.3497419,4.4767342,3.7097878,14.710472,11.627652,23946,30855,55002,28482,11021,8398,3906,1733,720,742,7101,0.51783574,0.20037453,0.15268536,0.071015596,0.031507947,0.013090433,0.013490419,0.12910439,19.6618,2.7926397
GA,2008,0.65570027,0.61358768,0.61948168,0.30580264,2.1441941,2.0064826,2.0257564,224,3490,3714,0.060312331,2.25143,6.5773735,4.7337008,3.874059,15.293634,12.377824,22543,30538,53209,25874,11930,7958,3972,1897,762,816,7447,0.48627111,0.22421019,0.14956117,0.074649028,0.035651863,0.014320886,0.015335752,0.13995753,20.588184,2.9948328
GA,2009,0.66321176,0.61914796,0.62554324,0.30790618,2.1539412,2.0108333,2.0316033,235,3557,3792,0.061972573,2.070467,6.5048156,4.6386404,3.797399,15.63039,12.544832,22601,31172,53846,26211,12235,7585,4154,2020,842,799,7815,0.4867771,0.22722208,0.14086469,0.077145934,0.037514392,0.015637187,0.014838614,0.14513613,19.9953,2.9494393
GA,2010,0.66169655,0.61752087,0.62414718,0.30942506,2.1384711,1.9957042,2.0171192,242,3515,3757,0.064413093,2.1097422,6.5886221,4.7516594,3.874059,15.958932,13.043121,21769,31374,53207,26269,11690,7267,4112,2093,920,856,7981,0.49371323,0.21970794,0.13657977,0.077283062,0.039336931,0.017290957,0.016088109,0.14999907,20.550388,3.0115182
GA,2011,0.6654591,0.61033595,0.61865956,0.3110587,2.1393361,1.9621247,1.9888836,235,3406,3641,0.064542711,2.0364151,6.5723433,4.7301364,3.874059,16.210815,13.21013,21407,31496,53013,26692,11244,7072,3925,2233,945,902,8005,0.50349915,0.21209893,0.13340124,0.074038446,0.042121742,0.017825816,0.017014695,0.15100069,20.888561,2.9499078
GA,2012,0.66613322,0.60940242,0.61788529,0.31206357,2.1346073,1.9528149,1.9799981,249,3205,3454,0.072090328,2.0941901,6.6370969,4.7751751,3.7125256,16.629705,13.546885,22074,32088,54324,27161,11776,7264,3761,2335,1037,990,8123,0.49998158,0.21677344,0.13371623,0.069232754,0.042982843,0.019089168,0.01822399,0.14952876,21.30682,2.9748459
GA,2013,0.6679607,0.6073851,0.61679512,0.31360582,2.1299372,1.9367788,1.9667847,260,3260,3520,0.073863633,2.1981757,6.7754679,4.989367,3.9589322,17.125257,14.045175,20556,32375,53063,25464,12083,7273,3618,2402,1138,1085,8243,0.47988239,0.22771046,0.13706349,0.068183102,0.045266949,0.021446206,0.020447392,0.15534365,22.004389,3.1088192
GA,2014,0.67038578,0.60370952,0.61444795,0.31537282,2.1256928,1.9142724,1.9483224,280,3209,3489,0.080252223,2.2521238,6.9721766,5.1673999,4.1259413,17.711157,14.543464,19925,32309,52312,24502,11759,7626,3429,2583,1217,1196,8425,0.468382,0.22478589,0.14577918,0.065549016,0.049376816,0.023264261,0.022862824,0.16105291,22.687065,3.2216802
IA,2006,0.23269513,0.23369506,0.23362578,0.026178787,8.8886909,8.9268866,8.9242401,33,866,899,0.036707453,1.5187128,5.8576279,2.9706438,3.2936344,15.04449,7.6303902,6517,3281,9802,6412,1792,919,293,170,99,117,679,0.65415221,0.18281983,0.093756378,0.029891858,0.0173434,0.01009998,0.01193634,0.069271579,15.278997,1.6219357
IA,2007,0.24505928,0.24398433,0.2440685,0.027310841,8.9729671,8.9336071,8.9366894,40,795,835,0.047904193,1.6904474,6.142776,3.2084019,3.6276524,15.794662,8.2108145,6377,3307,9694,5962,2019,954,335,180,103,141,759,0.61501962,0.20827316,0.098411389,0.034557458,0.018568186,0.010625129,0.014545079,0.078295857,16.011871,1.7978503
IA,2008,0.25156444,0.25050664,0.25059396,0.02844036,8.8453321,8.8081388,8.8112087,43,824,867,0.04959631,1.7925069,6.3899193,3.3561087,3.797399,16.544832,8.6297054,6324,3307,9681,5829,2060,993,355,178,115,151,799,0.60210723,0.21278794,0.10257205,0.036669765,0.01838653,0.011878938,0.015597562,0.082532793,16.599043,1.8865291
IA,2009,0.25757575,0.25626275,0.25638518,0.029435815,8.7504206,8.7058144,8.7099733,47,735,782,0.060102303,1.8930746,6.7430553,3.5863354,3.9589322,17.251198,9.3771391,5908,3230,9201,5361,1995,987,392,195,114,157,858,0.58265406,0.21682426,0.10727095,0.042604066,0.021193348,0.012389958,0.017063363,0.093250737,17.57935,2.0373745
IA,2010,0.25494507,0.2579875,0.2577022,0.030324247,8.4073009,8.5076313,8.4982224,46,764,810,0.056790125,1.8205612,6.7938108,3.5526938,3.9589322,17.462013,9.5441475,6248,3395,9705,5812,1990,993,404,209,122,175,910,0.59886658,0.20504895,0.10231839,0.041628025,0.02153529,0.012570839,0.018031942,0.093766101,17.936752,1.9718293
IA,2011,0.24760893,0.26769009,0.26565364,0.031106329,7.9600821,8.6056471,8.5401802,48,706,754,0.06366048,1.8308876,6.9322519,3.6845727,3.9589322,17.79603,10.124572,5888,3372,9279,5614,1764,960,437,193,130,181,941,0.60502207,0.19010669,0.10345943,0.047095593,0.020799655,0.01401013,0.019506412,0.10141179,18.640295,2.0345576
IA,2012,0.25232679,0.25950643,0.25872713,0.031822093,7.929296,8.1549139,8.1304245,49,761,810,0.060493827,1.7443522,6.9259863,3.7304997,3.7125256,17.9603,10.71321,5479,3414,8909,5477,1599,866,423,216,132,196,967,0.6147716,0.17948142,0.097205073,0.047480077,0.024245145,0.014816478,0.022000225,0.10854192,19.444836,2.0081663
IA,2013,0.25480282,0.25985062,0.25928041,0.033108532,7.6959867,7.8484488,7.8312263,51,674,725,0.070344828,1.722295,7.0304475,3.7636862,3.7125256,18.713211,11.211499,5375,3364,8755,5533,1436,797,416,226,132,215,989,0.63198173,0.16402055,0.091033697,0.047515705,0.02581382,0.015077099,0.024557395,0.11296402,20.1374,1.9593801
IA,2014,0.25,0.2597959,0.25866103,0.034255233,7.2981553,7.5841231,7.5509934,57,710,767,0.074315518,1.6858932,7.1660066,3.8548546,3.4633813,18.710472,11.63039,5406,3550,8977,5634,1517,786,422,258,131,229,1040,0.62760389,0.16898741,0.087557092,0.047009025,0.028740114,0.014592849,0.025509635,0.11585162,20.582298,2.0070555
IL,2000,0.66209906,0.64480013,0.64601731,0.15313224,4.3237076,4.2107406,4.218689,77,2819,2896,0.026588397,1.4330214,5.101655,3.0485547,3.2936344,12.377824,8.2108145,25539,20096,45635,27186,9852,5386,1801,843,411,156,3211,0.59572697,0.21588694,0.11802345,0.039465323,0.018472664,0.009006245,0.003418429,0.070362657,13.720953,1.887367
IL,2001,0.66444123,0.63810956,0.64013964,0.15256599,4.3551073,4.1825151,4.1958213,87,2695,2782,0.031272467,1.4237878,5.3744178,3.1603003,3.4633813,12.711842,8.6297054,25043,19641,44684,26295,9489,5455,1946,858,432,209,3445,0.58846569,0.21235789,0.12207949,0.043550264,0.019201504,0.00966789,0.00467729,0.077096947,14.169564,1.9389951
IL,2002,0.66888654,0.62030584,0.62455446,0.15207349,4.3984427,4.0789876,4.1069255,91,2450,2541,0.035812672,1.4110138,5.586648,3.2964451,3.5455167,13.292266,9.2922659,23543,19382,42925,25522,8258,5391,2180,857,460,257,3754,0.59457195,0.19238207,0.12559114,0.050786257,0.019965054,0.010716366,0.005987187,0.087454863,14.910048,2.0182252
IL,2003,0.66862172,0.60165715,0.60794801,0.15149595,4.4134626,3.9714406,4.0129652,115,2616,2731,0.042109117,1.3778013,5.6895733,3.343925,3.2908967,13.629022,9.6290216,23696,19862,43558,26389,7541,5536,2421,844,512,315,4092,0.60583591,0.17312549,0.12709491,0.055581063,0.019376464,0.011754442,0.007231737,0.093943708,15.357221,2.0233319
IL,2004,0.67154622,0.59610271,0.60355741,0.15103497,4.4462962,3.9467862,3.9961436,125,2640,2765,0.045207955,1.3296382,5.8123446,3.3631034,3.0444901,13.875428,9.9603014,24050,20091,44246,27046,7376,5452,2562,937,533,340,4372,0.61126429,0.16670434,0.12322018,0.057903539,0.021177055,0.012046287,0.00768431,0.098811194,15.727079,2.0074503
IL,2005,0.66994441,0.59436929,0.6022085,0.15058491,4.4489479,3.9470708,3.9991293,133,2609,2742,0.04850474,1.3099703,5.8940191,3.4025784,2.9596167,14.294319,10.212183,24335,20603,45099,27833,7417,5171,2725,1002,553,398,4678,0.61715335,0.16446041,0.11465886,0.060422625,0.022217788,0.012261912,0.008825029,0.10372736,16.093889,1.9958713
IL,2006,0.6600613,0.58810711,0.59588706,0.15017278,4.3953457,3.916203,3.9680097,137,2599,2736,0.050073098,1.324905,6.0568223,3.4782045,2.8747432,14.710472,10.543464,24446,20607,45272,27955,7483,4939,2767,1116,554,458,4895,0.61748981,0.1652898,0.10909613,0.061119456,0.024650998,0.012237145,0.010116628,0.10812423,16.581663,2.0334048
IL,2007,0.66004288,0.58481294,0.59334999,0.14954978,4.4135327,3.91049,3.9675751,144,2704,2848,0.050561797,1.3478303,6.2284431,3.5673189,2.8720055,15.290896,10.872005,24479,20560,45233,27547,7825,4728,2806,1262,556,509,5133,0.60900229,0.17299317,0.10452545,0.062034354,0.027899984,0.012291911,0.011252847,0.1134791,17.074444,2.0754805
IL,2008,0.66312122,0.57890266,0.58899683,0.14899939,4.4504962,3.8852687,3.9530149,151,2594,2745,0.055009108,1.3755505,6.3254495,3.6563385,2.8747432,15.712525,11.293634,24305,20946,45496,27498,8009,4536,2871,1448,561,573,5453,0.60440481,0.17603746,0.099701069,0.063104451,0.031826973,0.012330755,0.012594514,0.11985669,17.587975,2.1263528
IL,2009,0.65936011,0.57262164,0.58348459,0.14857373,4.437932,3.8541245,3.9272394,160,2449,2609,0.06132618,1.4098442,6.51438,3.7816813,3.0444901,16.29295,11.712525,23937,20960,45170,26948,7980,4585,2867,1552,631,607,5657,0.59659064,0.17666593,0.10150542,0.063471332,0.034359086,0.013969448,0.013438122,0.12523799,18.132763,2.1996586
IL,2010,0.65031838,0.56474566,0.57502121,0.14824571,4.3867602,3.8095245,3.8788388,170,2769,2939,0.057842802,1.4200706,6.5491438,3.7226729,2.9596167,16.629705,11.545517,26484,21664,48393,29532,8216,4834,2756,1704,687,664,5811,0.61025357,0.16977662,0.099890478,0.056950387,0.035211705,0.014196268,0.013720993,0.12007935,18.179459,2.1168427
IL,2011,0.64421302,0.56146264,0.57164711,0.14779836,4.3587294,3.7988422,3.8677499,188,2689,2877,0.065345846,1.548159,6.752255,3.8943815,3.2087612,17.125257,11.958932,26412,21730,48369,28258,9085,5073,2683,1785,775,710,5953,0.58421719,0.18782692,0.10488123,0.055469412,0.036903802,0.01602266,0.014678823,0.1230747,18.743576,2.2610929
IL,2012,0.63801277,0.5671649,0.57602322,0.14745696,4.3267727,3.8463082,3.9063821,204,2690,2894,0.070490673,1.5684226,6.8569078,3.9566824,3.3785079,17.63176,12.125941,26736,22021,48939,28499,9136,5185,2664,1835,862,758,6119,0.5823372,0.18668137,0.10594822,0.054435112,0.037495658,0.017613765,0.015488669,0.1250332,19.107716,2.2808368
IL,2013,0.6298123,0.57285148,0.58024102,0.1472162,4.2781453,3.8912258,3.941421,198,2717,2915,0.067924529,1.5975302,6.9685106,4.0777798,3.3785079,18.045174,12.544832,25991,22303,48454,28005,9014,5149,2635,1848,975,828,6286,0.57797086,0.18603212,0.10626574,0.054381475,0.038139265,0.020122178,0.017088372,0.1297313,19.733122,2.3587756
IN,2002,0.46278512,0.3928906,0.39846742,0.08671733,5.3367085,4.5307045,4.595015,64,1431,1495,0.042809363,2.3062565,4.7357635,3.3008275,5.6290212,12.544832,8.6297054,12281,8499,20880,11630,5064,2520,930,481,176,79,1666,0.55699235,0.24252874,0.12068965,0.04454023,0.023036398,0.008429118,0.003783525,0.079789273,14.215184,2.099726
IN,2003,0.45945945,0.38148218,0.38729462,0.087490827,5.2515159,4.3602533,4.4266882,59,1591,1650,0.035757575,2.1530008,4.7896471,3.1789241,5.544148,12.462697,8.3778238,13643,8660,22337,12785,5138,2749,919,476,188,82,1665,0.57236874,0.23002194,0.12306935,0.041142497,0.021309935,0.008416529,0.003671039,0.074540004,13.932446,1.9904443
IN,2004,0.45765767,0.37936568,0.38506979,0.088299595,5.1830096,4.2963467,4.3609462,59,1621,1680,0.035119049,2.1752622,4.8777332,3.2238138,5.5468855,12.377824,8.2929497,13989,8851,22853,13126,5103,2959,897,470,210,88,1665,0.57436663,0.22329672,0.12947972,0.039250866,0.020566227,0.009189165,0.003850698,0.072856955,14.036669,2.0318992
IN,2005,0.45274475,0.37164855,0.37765756,0.08906804,5.0831337,4.1726365,4.2401018,58,1745,1803,0.032168608,2.0925927,4.9846725,3.189266,5.3771391,12.462697,8.2929497,14807,9035,23847,13740,5340,3000,993,453,223,98,1767,0.57617313,0.22392754,0.12580198,0.041640457,0.018996101,0.009351281,0.004109532,0.074097373,13.950954,2.0000377
IN,2006,0.45429665,0.37632531,0.38208196,0.09003818,5.0455999,4.1796193,4.2435551,56,1888,1944,0.028806584,2.0661547,4.9595175,3.1560402,5.2922654,12.210814,8.3778238,15426,9317,24746,14674,5032,3213,1044,458,213,112,1827,0.59298474,0.203346,0.12983917,0.042188637,0.018508041,0.008607452,0.004525984,0.073830113,13.925987,1.9639984
IN,2007,0.46858639,0.37326112,0.38018951,0.090853356,5.1576123,4.1083913,4.1846499,55,2091,2146,0.025629077,1.9841882,4.8923326,3.0783215,5.0431213,12.29295,8.3778238,16388,9887,26279,16009,5104,3256,1139,449,192,130,1910,0.60919362,0.19422352,0.12390121,0.043342594,0.017085886,0.007306214,0.004946916,0.072681606,13.744491,1.8961474
IN,2008,0.46699029,0.37908313,0.3857649,0.091679186,5.0937438,4.1348877,4.2077699,60,2197,2257,0.02658396,2.0093291,4.9987745,3.1243007,5.0458589,12.544832,8.6297054,16991,10109,27102,16379,5389,3274,1280,445,202,133,2060,0.60434651,0.19884141,0.12080289,0.047228988,0.016419452,0.007453324,0.004907387,0.076009154,13.885675,1.9331005
IN,2009,0.46981981,0.37037909,0.37834036,0.092489079,5.0797329,4.004571,4.0906491,64,2203,2267,0.028231142,2.0265837,5.0456414,3.1519237,5.0431213,12.544832,8.7967148,17389,10337,27729,16625,5634,3250,1458,430,193,139,2220,0.59955281,0.20318079,0.11720581,0.052580331,0.015507231,0.006960222,0.005012802,0.080060586,13.995921,1.9561533
IN,2010,0.46856159,0.36158636,0.37055764,0.093254387,5.0245528,3.8774192,3.9736214,53,2273,2326,0.022785898,2.0490382,5.230762,3.2266712,4.9582477,12.958248,9.2101297,17440,10248,27688,16420,5796,3150,1474,512,195,141,2322,0.59303671,0.20933256,0.1137677,0.05323606,0.018491765,0.007042762,0.005092459,0.083863042,14.29678,2.0192246
IN,2011,0.48004562,0.35524663,0.36693361,0.093819782,5.1166782,3.786479,3.9110475,73,2306,2379,0.030685162,2.0893941,5.3572826,3.2912996,5.0431213,13.377139,9.7111568,17756,10335,28095,16442,5943,3079,1729,578,189,135,2631,0.58522868,0.21153229,0.10959245,0.0615412,0.020573055,0.006727176,0.004805125,0.093646556,14.467268,2.050262
IN,2012,0.47673181,0.34489402,0.35827893,0.094344646,5.0530882,3.6556821,3.7975545,76,2281,2357,0.032244377,2.1967468,5.4869986,3.4446385,5.2128677,13.875428,10.12731,17211,10516,27727,15614,6245,3053,1825,662,200,128,2815,0.56313342,0.22523172,0.11010928,0.065820321,0.023875644,0.007213186,0.004616439,0.10152559,14.991262,2.1743665
IN,2013,0.47912458,0.33180681,0.34714916,0.095074847,5.0394464,3.4899535,3.651325,88,2458,2546,0.034564022,2.2004228,5.6308613,3.4825747,5.3771391,14.379192,10.294319,17856,10660,28518,16183,6163,3202,1867,791,179,133,2970,0.56746614,0.21610913,0.11227997,0.065467425,0.027736869,0.006276737,0.004663721,0.10414475,15.254163,2.1872466
IN,2014,0.48058727,0.320034,0.3377493,0.095640719,5.0249233,3.3462107,3.5314384,97,2506,2603,0.037264694,2.339395,5.878057,3.6800554,5.8726897,15.04449,10.874743,17239,10529,27778,15394,5896,3423,1803,968,167,127,3065,0.55417955,0.2122543,0.12322702,0.064907484,0.034847721,0.006011952,0.004571964,0.11033912,15.745762,2.3500307
KS,2011,0.4046289,0.32782769,0.3387371,0.061281912,6.602746,5.3495016,5.5275216,36,565,601,0.059900165,1.5951719,6.2662754,4.4202867,3.6276524,16.462696,12.711842,3486,5335,8821,4585,1878,1105,620,307,168,158,1253,0.51978236,0.21290103,0.12526925,0.070286818,0.034803309,0.019045459,0.017911801,0.14204739,19.633434,2.7471657
KS,2012,0.40167046,0.31819922,0.33020312,0.06196209,6.4825196,5.1353855,5.3291154,37,613,650,0.056923077,1.6958115,6.4075356,4.5234632,3.797399,16.796715,13.127995,3662,5496,9158,4671,2060,1110,618,321,198,180,1317,0.51004589,0.22493994,0.1212055,0.06748198,0.03505132,0.021620441,0.019654946,0.14380869,20.147114,2.8123198
KS,2013,0.41584158,0.3080557,0.3231805,0.062210023,6.6844788,4.9518661,5.1949906,38,630,668,0.056886226,1.7370862,6.4742327,4.569108,4.0438056,16.873375,13.21013,3758,5595,9357,4577,2279,1188,585,322,215,191,1313,0.48915252,0.24356097,0.12696376,0.062520042,0.034412738,0.022977451,0.020412525,0.14032276,20.385691,2.8215125
KS,2014,0.42716238,0.29288754,0.31190887,0.06244567,6.8405442,4.6902776,4.994884,39,667,706,0.055240795,1.7728647,6.6418438,4.6629076,4.1259413,17.292265,13.462012,3773,5524,9304,4498,2261,1227,546,362,206,204,1318,0.48344797,0.24301375,0.13187876,0.058684438,0.038907997,0.022141015,0.021926053,0.1416595,20.734388,2.8780406
KY,2000,0.27303755,0.3492564,0.34492567,0.074070744,3.6861727,4.7151732,4.6567059,24,1117,1141,0.021034181,1.7132638,4.2664967,2.7540817,3.7125256,10.546202,7.1266255,9166,6291,15470,9467,3552,1572,577,223,58,21,879,0.61195862,0.22960569,0.10161603,0.037297998,0.014414997,0.003749192,0.001357466,0.056819651,11.9365,1.7535603
KY,2001,0.2606383,0.32872984,0.32472971,0.074733317,3.4875784,4.3987055,4.34518,30,1205,1235,0.024291499,1.6300815,4.4259796,2.7338388,3.6303902,11.04449,7.1266255,9678,6304,16001,9974,3498,1589,598,245,71,26,940,0.62333602,0.21861133,0.099306293,0.037372664,0.015311543,0.004437223,0.001624898,0.058746327,12.179935,1.6996282
KY,2002,0.2830385,0.31770459,0.3156603,0.075161465,3.7657394,4.2269611,4.1997623,38,1329,1367,0.027798098,1.541909,4.379087,2.6828532,3.2936344,11.126626,7.2936344,9745,6536,16296,10561,3166,1608,564,283,84,30,961,0.64807314,0.1942808,0.098674521,0.03460972,0.017366225,0.005154639,0.001840943,0.058971528,12.413613,1.6197622
